volume,book,english_line,estimated_words,estimated_syllables,text,review_status
iliad,2,80,11,17,"over many islands and all Argos. Leaning upon it, he spoke:",unreviewed
iliad,2,81,11,16,"“Friends, heroes, Danaans, servants of Ares, Zeus the son of Cronus",unreviewed
iliad,2,82,11,14,"has bound me in a great and ruinous delusion—cruel Zeus,",unreviewed
iliad,2,83,11,16,who once promised and nodded that I would return after sacking,unreviewed
iliad,2,84,10,14,"well-built Ilium, but now has devised a wicked deception",unreviewed
iliad,2,85,9,14,"and commands me to return to Argos without glory,",unreviewed
iliad,2,86,12,17,"having lost so many people. So, it seems, it pleases mighty Zeus,",unreviewed
iliad,2,87,12,15,who has destroyed the crowns of many cities and will destroy more:,unreviewed
iliad,2,88,12,17,his power is greatest. It would be shameful for those yet unborn,unreviewed
iliad,2,89,10,15,"to hear that we, so many, fought an unprofitable war",unreviewed
iliad,2,91,10,15,"If Achaeans and Trojans were counted under a faithful truce,",unreviewed
iliad,2,92,10,14,"if the Trojans gathered all who live within their city,",unreviewed
iliad,2,93,12,16,"and we Achaeans were arranged in tens, each ten choosing a Trojan",unreviewed
iliad,2,94,13,16,"to pour the wine, many tens of us would still lack a cupbearer:",unreviewed
iliad,2,96,11,16,"But allies from many cities stand beside them, spear-bearing men,",unreviewed
iliad,2,97,11,17,who keep me from taking the well-inhabited city of Ilium.,unreviewed
iliad,2,99,12,16,the timbers of our ships have rotted and the rigging has slackened.,unreviewed
iliad,2,100,10,15,"Our wives and little children sit at home awaiting us,",unreviewed
iliad,2,101,10,14,"while our work here remains unfinished, for which we came.",unreviewed
iliad,2,102,15,16,"Come now, let us all obey what I say: let us flee in our ships",unreviewed
iliad,2,103,11,14,to our dear fatherland. We shall never take broad-wayed Troy.”,unreviewed
iliad,2,104,14,14,"So he spoke, and stirred the hearts of all those who had not heard",unreviewed
iliad,2,105,13,19,"the council. The assembly moved like the long waves of the Icarian Sea,",unreviewed
iliad,2,106,13,15,when East and South leap upon them from the clouds of Father Zeus;,unreviewed
iliad,2,107,13,15,"or as when the West Wind comes upon a deep field of grain,",unreviewed
iliad,2,108,10,16,driving violently over the ears and bowing the standing corn.,unreviewed
iliad,2,110,11,15,"shouting like waves that the south wind drives upon a beach,",unreviewed
iliad,2,112,10,15,"But Hera, who watched the Achaeans scatter, said to Athena:",unreviewed
iliad,2,114,11,13,and give the glory of Helen to Priam and his sons?,unreviewed
iliad,2,116,9,13,"Athena went down through the crowd. She found Odysseus,",unreviewed
iliad,2,117,12,15,"whose mind was equal to the gods, still standing by his scepter.",unreviewed
iliad,2,120,11,14,why do you run as though every man were rushing home?,unreviewed
iliad,2,121,12,13,"Sit here, and let the others sit as well. The king's speech",unreviewed
iliad,2,122,10,13,"was a test, not an order to abandon the war.”",unreviewed
iliad,2,123,10,15,"Odysseus turned, and went among the men, taking the scepter",unreviewed
iliad,2,124,13,16,from any noble who held it. To a king he spoke with courtesy:,unreviewed
iliad,2,125,11,13,“It is not fitting for you to stand like a coward.,unreviewed
iliad,2,127,11,13,"But when he found a common man shouting, he struck him",unreviewed
iliad,2,129,11,14,"“Friend, stay quiet and listen to those who have greater honor.",unreviewed
iliad,2,130,12,13,"You are weak in war, and weak in counsel. No one man",unreviewed
iliad,2,132,9,14,The people returned from the ships. The gathering became,unreviewed
iliad,2,134,9,16,"Only Thersites remained, still pouring out his unmeasured words.",unreviewed
iliad,2,135,12,16,"He knew many shameful things, but knew no order in his speech;",unreviewed
iliad,2,136,11,16,he loved to quarrel with kings and say whatever seemed laughable,unreviewed
iliad,2,137,12,16,to the Argives. He was the ugliest man who came to Ilium:,unreviewed
iliad,2,138,10,14,"bandy-legged, lame in one foot, his shoulders hunched together",unreviewed
iliad,2,139,12,17,"over his chest, and above them his pointed head was thinly covered",unreviewed
iliad,2,140,10,15,"with down. Achilles and Odysseus hated him most of all,",unreviewed
iliad,2,141,11,18,"for he was always abusing them. Now he shrilled against Agamemnon,",unreviewed
iliad,2,142,11,15,and the Achaeans grew angry and resented him in their hearts.,unreviewed
iliad,2,143,10,15,He shouted loudly and reproached the shepherd of the people:,unreviewed
iliad,2,144,13,15,"“Son of Atreus, what are you blaming now, and what do you lack?",unreviewed
iliad,2,145,11,13,"Your huts are full of bronze, and many women are there,",unreviewed
iliad,2,146,10,14,chosen out for you first whenever we take a city.,unreviewed
iliad,2,147,11,14,"Do you still lack gold, some ransom a horse-taming Trojan",unreviewed
iliad,2,148,12,16,"will bring from Ilium for his son, whom I or another Achaean",unreviewed
iliad,2,149,15,17,"has bound and led away? Or a young woman, to join with her in love,",unreviewed
iliad,2,150,12,16,whom you alone keep apart from the others? It is not fitting,unreviewed
iliad,2,151,12,16,that the leader of our troubles should heap more trouble upon us.,unreviewed
iliad,2,152,10,14,"Soft, shameful Achaeans, no longer men—let us sail home",unreviewed
iliad,2,153,14,16,"with our ships and leave this man here in Troy to consume his prizes,",unreviewed
iliad,2,154,15,16,so that he may see whether we are of any use to him or not—,unreviewed
iliad,2,155,12,17,"the man who has dishonored Achilles, a far better man than he,",unreviewed
iliad,2,156,12,18,and taken his prize for himself. Yet Achilles is not angry enough;,unreviewed
iliad,2,157,10,14,"otherwise, son of Atreus, this would be your last outrage.”",unreviewed
iliad,2,158,8,15,"So Thersites mocked Agamemnon, shepherd of the people.",unreviewed
iliad,2,159,11,15,At once godlike Odysseus stood beside him and looked him down:,unreviewed
iliad,2,160,10,15,"“Thersites, reckless speaker, hold your tongue. Do not try alone",unreviewed
iliad,2,161,13,15,to quarrel with kings. I say there is no worse mortal than you,unreviewed
iliad,2,162,11,14,among all who came with the sons of Atreus to Ilium.,unreviewed
iliad,2,163,10,14,"Therefore do not carry the kings' names in your mouth,",unreviewed
iliad,2,164,10,13,"or heap insults upon them, or urge the people home.",unreviewed
iliad,2,167,9,16,"You sit here abusing Agamemnon, shepherd of the people,",unreviewed
iliad,2,168,10,14,"because the heroes of the Danaans give him many gifts,",unreviewed
iliad,2,169,14,16,and you speak by taunting. But I tell you—and this shall be fulfilled:,unreviewed
iliad,2,170,16,21,"if I find you raving again as now, let Odysseus have no head on his shoulders,",unreviewed
iliad,2,171,9,14,"and let me no longer be called Telemachus's father,",unreviewed
iliad,2,172,15,18,"if I do not strip your cloak and tunic, the garments that cover your shame,",unreviewed
iliad,2,173,12,17,"and send you weeping to the swift ships, beaten with disgraceful blows.”",unreviewed
iliad,2,174,10,13,He struck his back and shoulders with the golden scepter.,unreviewed
iliad,2,175,13,19,"Thersites bent, tears fell thickly, and a bloody welt rose beneath the scepter.",unreviewed
iliad,2,176,11,16,"He sat trembling, wiped away the tear, and looked helplessly around.",unreviewed
iliad,2,177,14,18,"The army, though grieved for him, laughed aloud, and one man said to another:",unreviewed
iliad,2,178,11,17,"“Odysseus has done countless good things, leading counsel and arming war;",unreviewed
iliad,2,179,11,14,but this is the best he has done among the Argives:,unreviewed
iliad,2,180,9,14,he has stopped this abusive loudmouth from insulting kings.”,unreviewed
iliad,2,181,9,15,"So the multitude spoke. Then city-sacking Odysseus rose,",unreviewed
iliad,2,182,8,13,"holding the scepter; beside him bright-eyed Athena,",unreviewed
iliad,2,183,12,18,"in the likeness of a herald, ordered the people to be silent,",unreviewed
iliad,2,185,7,14,and understand the counsel. Odysseus spoke thoughtfully:,unreviewed
iliad,2,188,12,15,They do not fulfill the promise they made when they left Argos:,unreviewed
iliad,2,189,9,13,that they would return after taking well-built Ilium.,unreviewed
iliad,2,191,12,15,each longing to go home. It is painful to stay and return,unreviewed
iliad,2,192,13,18,"after a single month away from one's wife on a many-benched ship,",unreviewed
iliad,2,193,12,13,when winter winds and the troubled sea hold a man in place.,unreviewed
iliad,2,194,12,13,But we have spent nine turning years here; I do not blame,unreviewed
iliad,2,196,11,17,Yet it is shameful to remain long and return empty-handed.,unreviewed
iliad,2,197,10,14,"Endure, friends, and stay a little longer, until we learn",unreviewed
iliad,2,198,10,15,"whether Calchas truly prophesies or not. We know this well,",unreviewed
iliad,2,199,11,14,and you are all witnesses who escaped the fate of death:,unreviewed
iliad,2,200,9,14,"when the Achaean ships gathered at Aulis, carrying slaughter",unreviewed
iliad,2,201,9,15,"to Priam and the Trojans, we sacrificed perfect hecatombs",unreviewed
iliad,2,202,12,17,"beside the spring, under a beautiful plane tree where clear water ran.",unreviewed
iliad,2,203,10,14,"There a great sign appeared. A red-backed, terrible serpent,",unreviewed
iliad,2,204,12,17,"sent into the light by Zeus himself, darted from beneath the altar",unreviewed
iliad,2,205,11,13,"and rushed to the plane tree. There were eight sparrow nestlings,",unreviewed
iliad,2,206,10,13,young chicks huddled beneath the leaves on the highest branch;,unreviewed
iliad,2,210,12,13,but the serpent seized her by the wing as she cried out.,unreviewed
iliad,2,211,14,16,"When it had eaten the chicks and their mother, the god who showed it",unreviewed
iliad,2,214,8,14,"Then Calchas spoke among us, interpreting the omen:",unreviewed
iliad,2,216,13,16,"has shown us this great sign, late in appearing but late to fulfill,",unreviewed
iliad,2,217,12,15,whose glory shall never die. As the serpent ate the eight chicks,unreviewed
iliad,2,218,13,14,"and their mother, the ninth, so shall we fight here for nine years;",unreviewed
iliad,2,221,11,14,"Stay here, well-greaved Achaeans, until we take Priam's great city.”",unreviewed
iliad,2,222,11,17,"He spoke, and the Argives shouted loudly; the ships roared terribly",unreviewed
iliad,2,223,7,13,"under the Achaeans' cry, praising godlike Odysseus.",unreviewed
iliad,2,226,12,15,who know nothing of the work of war. Where are our agreements,unreviewed
iliad,2,227,10,13,"and oaths now? Let our counsels and plans, our libations",unreviewed
iliad,2,229,14,17,"We quarrel with words and find no remedy, though we have been here long.",unreviewed
iliad,2,230,8,15,"Agamemnon, hold the unbending counsel you had before",unreviewed
iliad,2,232,15,18,"Let those who plan apart from the Achaeans wither, one or two at a time;",unreviewed
iliad,2,233,10,13,"their plan will not succeed. Before we return to Argos,",unreviewed
iliad,2,234,12,15,we must learn whether the promise of Zeus who bears the aegis,unreviewed
iliad,2,235,12,15,was false or not. For I say that mighty Cronus's son nodded,unreviewed
iliad,2,236,12,14,"on the day we boarded our swift ships, carrying death to Troy,",unreviewed
iliad,2,237,8,13,showing favorable signs with lightning on our right.,unreviewed
iliad,2,238,13,17,Let no one hurry home before he has slept beside a Trojan wife,unreviewed
iliad,2,239,8,13,and taken vengeance for Helen's striving and groaning.,unreviewed
iliad,2,240,11,16,"If anyone still fiercely desires to go home, let him touch",unreviewed
iliad,2,241,13,13,"his black, well-benched ship, so that he may meet death and fate",unreviewed
iliad,2,242,13,18,"before the others. And you, king, plan well and listen to another word:",unreviewed
iliad,2,245,11,13,"If you do this and the Achaeans obey, you will know",unreviewed
iliad,2,246,14,16,"which leader is bad and which is good, and which common man is brave:",unreviewed
iliad,2,247,11,13,they will fight in their own divisions. You will know too,unreviewed
iliad,2,248,13,17,whether you will fail to take the city because of your men's weakness,unreviewed
iliad,2,250,3,7,Agamemnon answered him:,unreviewed
iliad,2,251,12,17,"“Old man, you win the assembly again. If only Zeus the father,",unreviewed
iliad,2,252,14,22,"Athena, and Apollo would give me ten counselors such as you among the Achaeans,",unreviewed
iliad,2,253,11,13,Priam's city would soon bow and be sacked beneath our hands.,unreviewed
iliad,2,254,13,16,"But Zeus, son of Cronus, has given me grief: he throws me into",unreviewed
iliad,2,255,11,19,"useless quarrels and disputes. Achilles and I fought over a girl,",unreviewed
iliad,2,256,14,19,"and I began it in anger. If we ever agree in one counsel again,",unreviewed
iliad,2,257,12,17,"Troy's suffering will no longer be delayed, not even for a little.",unreviewed
iliad,2,260,11,18,"feed his swift-footed horses well, and inspect his chariot carefully,",unreviewed
iliad,2,261,11,15,so that all day we may be tested in hateful Ares.,unreviewed
iliad,2,262,13,17,"There will be no pause, not even for a little, unless night comes",unreviewed
iliad,2,264,14,16,"around the chest of one man, his hand will grow weary on the spear;",unreviewed
iliad,2,265,10,14,another's horse will sweat as he strains the polished chariot.,unreviewed
